ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERDATE,PRODUCTLINE,CITY,COUNTRY,DEALSIZE,TOTAL_SALES
10246,36,100.0,2004-05-05,Classic Cars,Madrid,Spain,Large,3600.0
10253,40,100.0,2004-06-01,Classic Cars,Liverpool,UK,Medium,4000.0
10259,27,100.0,2004-06-15,Classic Cars,Singapore,Singapore,Medium,2700.0
10266,29,100.0,2004-07-06,Classic Cars,Reggio Emilia,Italy,Medium,2900.0
10271,20,100.0,2004-07-20,Classic Cars,San Rafael,USA,Medium,2000.0
10278,42,100.0,2004-08-06,Classic Cars,Las Vegas,USA,Medium,4200.0
10281,25,100.0,2004-08-19,Classic Cars,Allentown,USA,Medium,2500.0
10287,36,100.0,2004-08-30,Classic Cars,Gensve,Switzerland,Medium,3600.0
10292,21,100.0,2004-09-08,Classic Cars,NYC,USA,Small,2100.0
10301,23,100.0,2003-10-05,Classic Cars,Oslo,Norway,Medium,2300.0
10305,37,100.0,2004-10-13,Classic Cars,Cambridge,USA,Large,3700.0
10310,48,100.0,2004-10-16,Classic Cars,Koln,Germany,Large,4800.0
10313,25,100.0,2004-10-22,Classic Cars,Vancouver,Canada,Medium,2500.0
10321,33,100.0,2004-11-04,Classic Cars,New Bedford,USA,Medium,3300.0
10324,27,100.0,2004-11-05,Classic Cars,NYC,USA,Medium,2700.0
10331,27,100.0,2004-11-17,Classic Cars,Philadelphia,USA,Medium,2700.0
10334,20,100.0,2004-11-19,Classic Cars,Lule,Sweden,Small,2000.0
10342,30,100.0,2004-11-24,Classic Cars,Melbourne,Australia,Medium,3000.0
10349,48,100.0,2004-12-01,Classic Cars,NYC,USA,Large,4800.0
10358,32,93.49,2004-12-10,Classic Cars,Madrid,Spain,Small,2991.68
10366,34,100.0,2005-01-10,Classic Cars,Charleroi,Belgium,Medium,3400.0
10370,27,56.85,2005-01-20,Classic Cars,North Sydney,Australia,Small,1534.95
10377,39,100.0,2005-02-09,Classic Cars,Helsinki,Finland,Large,3900.0
10383,47,100.0,2005-02-22,Classic Cars,Madrid,Spain,Medium,4700.0
10394,22,100.0,2005-03-15,Classic Cars,Madrid,Spain,Medium,2200.0
10405,55,100.0,2005-04-14,Classic Cars,Strasbourg,France,Large,5500.0
10412,60,100.0,2005-05-03,Classic Cars,Madrid,Spain,Large,6000.0
10419,35,100.0,2005-05-17,Classic Cars,Salzburg,Austria,Medium,3500.0
10425,28,100.0,2005-05-31,Classic Cars,Nantes,France,Medium,2800.0
10105,38,100.0,2003-02-11,Trains,Kobenhavn,Denmark,Medium,3800.0
10117,21,95.8,2003-04-16,Trains,Singapore,Singapore,Small,2011.8
10128,41,100.0,2003-06-06,Trains,Madrid,Spain,Medium,4100.0
10142,22,97.81,2003-08-08,Trains,San Rafael,USA,Small,2151.82
10153,29,88.74,2003-09-28,Trains,Madrid,Spain,Small,2573.46
10165,50,100.0,2003-10-22,Trains,Singapore,Singapore,Medium,5000.0
10177,29,100.0,2003-11-07,Trains,Madrid,Spain,Medium,2900.0
10185,49,80.67,2003-11-14,Trains,New Bedford,USA,Medium,3952.83
10196,35,100.0,2003-11-26,Trains,New Haven,USA,Medium,3500.0
10208,48,100.0,2004-01-02,Trains,Lyon,France,Medium,4800.0
10221,23,80.67,2004-02-18,Trains,Bruxelles,Belgium,Small,1855.41
10232,48,95.8,2004-03-20,Trains,Cowes,UK,Medium,4598.4
10248,42,100.0,2004-05-07,Trains,NYC,USA,Medium,4200.0
10273,47,100.0,2004-07-21,Trains,Bruxelles,Belgium,Medium,4700.0
10282,36,100.0,2004-08-20,Trains,San Rafael,USA,Medium,3600.0
10293,22,100.0,2004-09-09,Trains,Torino,Italy,Small,2200.0
10306,40,91.76,2004-10-14,Trains,Manchester,UK,Medium,3670.4
10314,23,100.0,2004-10-22,Trains,Aaarhus,Denmark,Small,2300.0
10326,32,100.0,2004-11-09,Trains,Lule,Sweden,Medium,3200.0
10336,21,100.0,2004-11-20,Trains,Paris,France,Small,2100.0
10350,41,93.04,2004-12-02,Trains,Madrid,Spain,Medium,3814.6400000000003
10372,25,84.71,2005-01-26,Trains,Minato-ku,Japan,Small,2117.75
10383,26,100.0,2005-02-22,Trains,Madrid,Spain,Medium,2600.0
10396,24,89.75,2005-03-23,Trains,San Rafael,USA,Small,2154.0
10414,48,100.0,2005-05-06,Trains,Boston,USA,Medium,4800.0
10108,26,68.35,2003-03-03,Classic Cars,Makati City,Philippines,Small,1777.1
10122,21,73.17,2003-05-08,Classic Cars,Marseille,France,Small,1536.57
10135,45,78.0,2003-07-02,Classic Cars,San Rafael,USA,Medium,3510.0
10147,36,86.04,2003-09-05,Classic Cars,Brickhaven,USA,Medium,3097.44
10159,21,81.21,2003-10-10,Classic Cars,San Francisco,USA,Small,1705.4099999999999
10169,32,70.76,2003-11-04,Classic Cars,North Sydney,Australia,Small,2264.32
10181,30,82.82,2003-11-12,Classic Cars,Bergen,Norway,Small,2484.6
10191,36,94.88,2003-11-20,Classic Cars,Koln,Germany,Medium,3415.68
10203,33,86.04,2003-12-02,Classic Cars,Madrid,Spain,Small,2839.32
10211,35,78.0,2004-01-15,Classic Cars,Paris,France,Small,2730.0
10225,37,95.69,2004-02-22,Classic Cars,Gensve,Switzerland,Medium,3540.5299999999997
10238,41,73.17,2004-04-09,Classic Cars,Kobenhavn,Denmark,Small,2999.9700000000003
10252,20,76.39,2004-05-26,Classic Cars,Paris,France,Small,1527.8
10265,45,86.84,2004-07-02,Classic Cars,Glen Waverly,Australia,Medium,3907.8
10276,38,69.96,2004-08-02,Classic Cars,Brickhaven,USA,Small,2658.4799999999996
10287,43,70.76,2004-08-30,Classic Cars,Gensve,Switzerland,Medium,3042.6800000000003
10300,49,78.8,2003-10-04,Classic Cars,Frankfurt,Germany,Medium,3861.2
10310,27,80.41,2004-10-16,Classic Cars,Koln,Germany,Small,2171.0699999999997
10319,46,73.98,2004-11-03,Classic Cars,NYC,USA,Medium,3403.0800000000004
10329,38,59.1,2004-11-15,Classic Cars,NYC,USA,Small,2245.8
10342,25,66.74,2004-11-24,Classic Cars,Melbourne,Australia,Small,1668.4999999999998
10363,46,60.3,2005-01-06,Classic Cars,Espoo,Finland,Small,2773.7999999999997
10378,22,100.0,2005-02-10,Classic Cars,Madrid,Spain,Small,2200.0
10390,40,100.0,2005-03-04,Classic Cars,San Rafael,USA,Medium,4000.0
10103,46,100.0,2003-01-29,Vintage Cars,Stavern,Norway,Medium,4600.0
10111,39,100.0,2003-03-25,Vintage Cars,San Francisco,USA,Medium,3900.0
10126,38,82.34,2003-05-28,Vintage Cars,Madrid,Spain,Medium,3128.92
10139,30,100.0,2003-07-16,Vintage Cars,Chatswood,Australia,Medium,3000.0
10149,42,94.25,2003-09-12,Vintage Cars,Brisbane,USA,Medium,3958.5
10163,43,100.0,2003-10-20,Vintage Cars,NYC,USA,Medium,4300.0
10173,29,95.24,2003-11-05,Vintage Cars,Bergamo,Italy,Small,2761.96
10182,33,86.31,2003-11-12,Vintage Cars,San Rafael,USA,Small,2848.23
10193,32,79.37,2003-11-21,Vintage Cars,Glen Waverly,Australia,Small,2539.84
10206,28,87.3,2003-12-05,Vintage Cars,Vancouver,Canada,Small,2444.4
10215,41,100.0,2004-01-29,Vintage Cars,Burbank,USA,Medium,4100.0
10227,33,100.0,2004-03-02,Vintage Cars,Lyon,France,Medium,3300.0
10244,36,84.33,2004-04-29,Vintage Cars,Madrid,Spain,Medium,3035.88
10257,26,89.29,2004-06-14,Vintage Cars,San Jose,USA,Small,2321.54
10280,34,100.0,2004-08-17,Vintage Cars,Torino,Italy,Medium,3400.0
10290,26,96.23,2004-09-07,Vintage Cars,Brickhaven,USA,Small,2501.98
10304,38,100.0,2004-10-11,Vintage Cars,Versailles,France,Medium,3800.0
10312,33,100.0,2004-10-21,Vintage Cars,San Rafael,USA,Medium,3300.0
10323,33,91.27,2004-11-05,Vintage Cars,Frankfurt,Germany,Medium,3011.91
10333,46,100.0,2004-11-18,Vintage Cars,San Francisco,USA,Large,4600.0
10347,26,100.0,2004-11-29,Vintage Cars,Melbourne,Australia,Small,2600.0
10357,25,100.0,2004-12-10,Vintage Cars,San Rafael,USA,Small,2500.0
10369,45,73.08,2005-01-20,Vintage Cars,Brickhaven,USA,Medium,3288.6
10382,50,100.0,2005-02-17,Vintage Cars,San Rafael,USA,Large,5000.0
10392,36,100.0,2005-03-10,Vintage Cars,Graz,Austria,Medium,3600.0
10423,21,89.29,2005-05-30,Vintage Cars,Bruxelles,Belgium,Small,1875.0900000000001
10108,29,100.0,2003-03-03,Classic Cars,Makati City,Philippines,Medium,2900.0
10122,21,100.0,2003-05-08,Classic Cars,Marseille,France,Small,2100.0
10135,42,100.0,2003-07-02,Classic Cars,San Rafael,USA,Medium,4200.0
10147,37,100.0,2003-09-05,Classic Cars,Brickhaven,USA,Medium,3700.0
10159,25,100.0,2003-10-10,Classic Cars,San Francisco,USA,Medium,2500.0
10169,36,100.0,2003-11-04,Classic Cars,North Sydney,Australia,Medium,3600.0
10181,22,100.0,2003-11-12,Classic Cars,Bergen,Norway,Medium,2200.0
10191,23,100.0,2003-11-20,Classic Cars,Koln,Germany,Medium,2300.0
10203,32,100.0,2003-12-02,Classic Cars,Madrid,Spain,Medium,3200.0
10211,28,100.0,2004-01-15,Classic Cars,Paris,France,Medium,2800.0
10225,27,100.0,2004-02-22,Classic Cars,Gensve,Switzerland,Medium,2700.0
10238,49,100.0,2004-04-09,Classic Cars,Kobenhavn,Denmark,Medium,4900.0
10252,41,100.0,2004-05-26,Classic Cars,Paris,France,Medium,4100.0
10265,49,100.0,2004-07-02,Classic Cars,Glen Waverly,Australia,Large,4900.0
10276,30,100.0,2004-08-02,Classic Cars,Brickhaven,USA,Medium,3000.0
10287,40,100.0,2004-08-30,Classic Cars,Gensve,Switzerland,Medium,4000.0
10300,23,100.0,2003-10-04,Classic Cars,Frankfurt,Germany,Medium,2300.0
10310,49,100.0,2004-10-16,Classic Cars,Koln,Germany,Medium,4900.0
10320,25,100.0,2004-11-03,Classic Cars,Lule,Sweden,Medium,2500.0
10330,37,100.0,2004-11-16,Classic Cars,Makati City,Philippines,Medium,3700.0
10342,55,100.0,2004-11-24,Classic Cars,Melbourne,Australia,Medium,5500.0
10355,23,100.0,2004-12-07,Classic Cars,Madrid,Spain,Medium,2300.0
10363,24,100.0,2005-01-06,Classic Cars,Espoo,Finland,Medium,2400.0
10378,43,96.49,2005-02-10,Classic Cars,Madrid,Spain,Medium,4149.07
10390,50,100.0,2005-03-04,Classic Cars,San Rafael,USA,Large,5000.0
10109,47,100.0,2003-03-10,Classic Cars,Philadelphia,USA,Medium,4700.0
10123,34,100.0,2003-05-20,Classic Cars,Nantes,France,Medium,3400.0
10137,31,100.0,2003-07-10,Classic Cars,Reims,France,Medium,3100.0
10148,28,100.0,2003-09-11,Classic Cars,North Sydney,Australia,Medium,2800.0
10161,36,100.0,2003-10-17,Classic Cars,Aaarhus,Denmark,Medium,3600.0
10172,48,100.0,2003-11-05,Classic Cars,Bridgewater,USA,Medium,4800.0
10181,39,100.0,2003-11-12,Classic Cars,Bergen,Norway,Medium,3900.0
10192,45,100.0,2003-11-20,Classic Cars,Nashua,USA,Medium,4500.0
10204,35,100.0,2003-12-02,Classic Cars,NYC,USA,Medium,3500.0
10212,45,100.0,2004-01-16,Classic Cars,Madrid,Spain,Medium,4500.0
10226,46,100.0,2004-02-26,Classic Cars,San Diego,USA,Large,4600.0
10240,37,100.0,2004-04-13,Classic Cars,Osaka,Japan,Medium,3700.0
10253,31,100.0,2004-06-01,Classic Cars,Liverpool,UK,Medium,3100.0
10266,33,100.0,2004-07-06,Classic Cars,Reggio Emilia,Italy,Medium,3300.0
10278,31,100.0,2004-08-06,Classic Cars,Las Vegas,USA,Medium,3100.0
10287,27,100.0,2004-08-30,Classic Cars,Gensve,Switzerland,Medium,2700.0
10301,39,100.0,2003-10-05,Classic Cars,Oslo,Norway,Medium,3900.0
10311,32,100.0,2004-10-16,Classic Cars,Madrid,Spain,Medium,3200.0
10321,28,100.0,2004-11-04,Classic Cars,New Bedford,USA,Medium,2800.0
10331,26,67.91,2004-11-17,Classic Cars,Philadelphia,USA,Small,1765.6599999999999
10343,44,84.88,2004-11-24,Classic Cars,Reims,France,Medium,3734.72
10367,46,100.0,2005-01-12,Classic Cars,Pasadena,USA,Medium,4600.0
10379,32,70.83,2005-02-10,Classic Cars,Madrid,Spain,Small,2266.56
10406,65,100.0,2005-04-15,Classic Cars,Kobenhavn,Denmark,Large,6500.0
10419,43,100.0,2005-05-17,Classic Cars,Salzburg,Austria,Medium,4300.0
10108,43,67.77,2003-03-03,Motorcycles,Makati City,Philippines,Small,2914.1099999999997
10122,35,49.74,2003-05-08,Motorcycles,Marseille,France,Small,1740.9
10135,45,50.36,2003-07-02,Motorcycles,San Rafael,USA,Small,2266.2
10146,47,67.14,2003-09-03,Motorcycles,Glendale,USA,Medium,3155.58
10159,21,64.66,2003-10-10,Motorcycles,San Francisco,USA,Small,1357.86
10169,38,68.39,2003-11-04,Motorcycles,North Sydney,Australia,Small,2598.82
10180,21,50.36,2003-11-11,Motorcycles,Lille,France,Small,1057.56
10191,43,72.74,2003-11-20,Motorcycles,Koln,Germany,Medium,3127.8199999999997
10211,46,54.09,2004-01-15,Motorcycles,Paris,France,Small,2488.1400000000003
10224,38,58.44,2004-02-21,Motorcycles,Lille,France,Small,2220.72
10237,26,52.22,2004-04-05,Motorcycles,NYC,USA,Small,1357.72
10252,31,52.84,2004-05-26,Motorcycles,Paris,France,Small,1638.0400000000002
10264,48,54.71,2004-06-30,Motorcycles,Boston,USA,Small,2626.08
10276,33,50.36,2004-08-02,Motorcycles,Brickhaven,USA,Small,1661.8799999999999
10286,38,57.2,2004-08-28,Motorcycles,Paris,France,Small,2173.6
10299,39,55.95,2004-09-30,Motorcycles,Helsinki,Finland,Small,2182.05
10310,42,67.14,2004-10-16,Motorcycles,Koln,Germany,Small,2819.88
10319,44,59.06,2004-11-03,Motorcycles,NYC,USA,Small,2598.6400000000003
10330,29,69.63,2004-11-16,Motorcycles,Makati City,Philippines,Small,2019.27
10342,26,55.95,2004-11-24,Motorcycles,Melbourne,Australia,Small,1454.7
10355,31,53.47,2004-12-07,Motorcycles,Madrid,Spain,Small,1657.57
10363,32,89.12,2005-01-06,Motorcycles,Espoo,Finland,Small,2851.84
10378,28,100.0,2005-02-10,Motorcycles,Madrid,Spain,Medium,2800.0
10390,36,100.0,2005-03-04,Motorcycles,San Rafael,USA,Medium,3600.0
10403,36,52.22,2005-04-08,Motorcycles,Liverpool,UK,Small,1879.92
10106,41,100.0,2003-02-17,Vintage Cars,Bergamo,Italy,Medium,4100.0
10119,27,99.52,2003-04-28,Vintage Cars,Salzburg,Austria,Small,2687.04
10130,33,100.0,2003-06-16,Vintage Cars,Brickhaven,USA,Medium,3300.0
10143,34,100.0,2003-08-10,Vintage Cars,New Bedford,USA,Medium,3400.0
10155,29,100.0,2003-10-06,Vintage Cars,Helsinki,Finland,Medium,2900.0
10167,34,100.0,2003-10-23,Vintage Cars,Boras,Sweden,Medium,3400.0
10178,48,100.0,2003-11-08,Vintage Cars,Toulouse,France,Medium,4800.0
10186,46,100.0,2003-11-14,Vintage Cars,London,UK,Medium,4600.0
10197,22,100.0,2003-11-26,Vintage Cars,Barcelona,Spain,Small,2200.0
10209,20,100.0,2004-01-09,Vintage Cars,Los Angeles,USA,Small,2000.0
10222,45,85.75,2004-02-19,Vintage Cars,San Diego,USA,Medium,3858.75
10249,46,100.0,2004-05-08,Vintage Cars,Cambridge,USA,Medium,4600.0
10262,34,100.0,2004-06-24,Vintage Cars,Madrid,Spain,Medium,3400.0
10273,50,85.75,2004-07-21,Vintage Cars,Bruxelles,Belgium,Medium,4287.5
10283,46,100.0,2004-08-20,Vintage Cars,Tsawassen,Canada,Medium,4600.0
10296,22,84.7,2004-09-15,Vintage Cars,Munich,Germany,Small,1863.4
10307,48,86.81,2004-10-14,Vintage Cars,Philadelphia,USA,Medium,4166.88
10316,47,86.81,2004-11-01,Vintage Cars,Cowes,UK,Medium,4080.07
10328,34,100.0,2004-11-12,Vintage Cars,Bergamo,Italy,Medium,3400.0
10338,45,100.0,2004-11-22,Vintage Cars,Charleroi,Belgium,Medium,4500.0
10351,20,100.0,2004-12-03,Vintage Cars,London,UK,Medium,2000.0
10373,50,60.49,2005-01-31,Vintage Cars,Oulu,Finland,Medium,3024.5
10386,22,57.55,2005-03-01,Vintage Cars,Madrid,Spain,Small,1266.1
10398,45,100.0,2005-03-30,Vintage Cars,Reims,France,Medium,4500.0
10400,58,100.0,2005-04-01,Vintage Cars,San Jose,USA,Large,5800.0
10415,51,100.0,2005-05-09,Vintage Cars,Glen Waverly,Australia,Medium,5100.0
10104,38,100.0,2003-01-31,Classic Cars,Madrid,Spain,Medium,3800.0
10117,22,100.0,2003-04-16,Classic Cars,Singapore,Singapore,Small,2200.0
10127,25,100.0,2003-06-03,Classic Cars,NYC,USA,Medium,2500.0
10142,24,100.0,2003-08-08,Classic Cars,San Rafael,USA,Medium,2400.0
10152,35,100.0,2003-09-25,Classic Cars,South Brisbane,Australia,Medium,3500.0
10165,28,100.0,2003-10-22,Classic Cars,Singapore,Singapore,Medium,2800.0
10176,36,100.0,2003-11-06,Classic Cars,Reggio Emilia,Italy,Medium,3600.0
10185,39,100.0,2003-11-14,Classic Cars,New Bedford,USA,Medium,3900.0
10196,27,100.0,2003-11-26,Classic Cars,New Haven,USA,Medium,2700.0
10207,40,100.0,2003-12-09,Classic Cars,Boston,USA,Medium,4000.0
10220,50,100.0,2004-02-12,Classic Cars,Dublin,Ireland,Large,5000.0
10230,42,100.0,2004-03-15,Classic Cars,Frankfurt,Germany,Large,4200.0
10247,48,100.0,2004-05-05,Classic Cars,Espoo,Finland,Medium,4800.0
10272,25,100.0,2004-07-20,Classic Cars,Allentown,USA,Medium,2500.0
10282,31,100.0,2004-08-20,Classic Cars,San Rafael,USA,Medium,3100.0
10292,44,100.0,2004-09-08,Classic Cars,NYC,USA,Large,4400.0
10306,23,100.0,2004-10-14,Classic Cars,Manchester,UK,Medium,2300.0
10314,29,100.0,2004-10-22,Classic Cars,Aaarhus,Denmark,Medium,2900.0
10324,49,100.0,2004-11-05,Classic Cars,NYC,USA,Medium,4900.0
10337,36,100.0,2004-11-21,Classic Cars,NYC,USA,Medium,3600.0
10349,34,100.0,2004-12-01,Classic Cars,NYC,USA,Medium,3400.0
10358,25,100.0,2004-12-10,Classic Cars,Madrid,Spain,Small,2500.0
10372,48,100.0,2005-01-26,Classic Cars,Minato-ku,Japan,Large,4800.0
10383,38,100.0,2005-02-22,Classic Cars,Madrid,Spain,Medium,3800.0
10394,37,100.0,2005-03-15,Classic Cars,Madrid,Spain,Medium,3700.0
10413,49,100.0,2005-05-05,Classic Cars,Bridgewater,USA,Medium,4900.0
10100,22,86.51,2003-01-06,Vintage Cars,Nashua,USA,Small,1903.22
10110,28,89.27,2003-03-18,Vintage Cars,Manchester,UK,Small,2499.56
10124,36,85.59,2003-05-21,Vintage Cars,Las Vegas,USA,Medium,3081.2400000000002
10148,34,100.0,2003-09-11,Vintage Cars,North Sydney,Australia,Medium,3400.0
10162,39,100.0,2003-10-18,Vintage Cars,San Francisco,USA,Medium,3900.0
10173,21,75.46,2003-11-05,Vintage Cars,Bergamo,Italy,Small,1584.6599999999999
10182,36,100.0,2003-11-12,Vintage Cars,San Rafael,USA,Medium,3600.0
10193,24,97.55,2003-11-21,Vintage Cars,Glen Waverly,Australia,Small,2341.2
10204,29,85.59,2003-12-02,Vintage Cars,NYC,USA,Small,2482.11
10213,38,94.79,2004-01-22,Vintage Cars,London,UK,Medium,3602.0200000000004
10227,34,100.0,2004-03-02,Vintage Cars,Lyon,France,Medium,3400.0
10241,42,90.19,2004-04-13,Vintage Cars,Strasbourg,France,Medium,3787.98
10280,35,100.0,2004-08-17,Vintage Cars,Torino,Italy,Medium,3500.0
10288,35,80.99,2004-09-01,Vintage Cars,Singapore,Singapore,Small,2834.6499999999996
10302,38,89.27,2003-10-06,Vintage Cars,Liverpool,UK,Medium,3392.2599999999998
10311,41,81.91,2004-10-16,Vintage Cars,Madrid,Spain,Medium,3358.31
10332,50,100.0,2004-11-17,Vintage Cars,Manchester,UK,Large,5000.0
10344,21,100.0,2004-11-25,Vintage Cars,Marseille,France,Small,2100.0
10367,43,62.72,2005-01-12,Vintage Cars,Pasadena,USA,Small,2696.96
10380,32,100.0,2005-02-16,Vintage Cars,Madrid,Spain,Medium,3200.0
10407,6,90.19,2005-04-22,Vintage Cars,San Jose,USA,Small,541.14
10420,66,92.95,2005-05-29,Vintage Cars,Chatswood,Australia,Medium,6134.7
10105,41,82.5,2003-02-11,Vintage Cars,Kobenhavn,Denmark,Medium,3382.5
10117,23,97.42,2003-04-16,Vintage Cars,Singapore,Singapore,Small,2240.66
10128,43,92.16,2003-06-06,Vintage Cars,Madrid,Spain,Medium,3962.8799999999997
10142,24,70.22,2003-08-08,Vintage Cars,San Rafael,USA,Small,1685.28
10153,22,83.38,2003-09-28,Vintage Cars,Madrid,Spain,Small,1834.36
10166,26,73.73,2003-10-21,Vintage Cars,New Bedford,USA,Small,1916.98
10177,35,74.6,2003-11-07,Vintage Cars,Madrid,Spain,Small,2611.0
10185,47,77.24,2003-11-14,Vintage Cars,New Bedford,USA,Medium,3630.2799999999997
10197,50,100.0,2003-11-26,Vintage Cars,Barcelona,Spain,Medium,5000.0
10208,45,87.77,2004-01-02,Vintage Cars,Lyon,France,Medium,3949.6499999999996
10221,39,89.53,2004-02-18,Vintage Cars,Bruxelles,Belgium,Medium,3491.67
10232,23,89.53,2004-03-20,Vintage Cars,Cowes,UK,Small,2059.19
10248,42,75.48,2004-05-07,Vintage Cars,NYC,USA,Medium,3170.1600000000003
10261,20,89.53,2004-06-17,Vintage Cars,Montreal,Canada,Small,1790.6
10273,33,71.09,2004-07-21,Vintage Cars,Bruxelles,Belgium,Small,2345.9700000000003
10283,34,100.0,2004-08-20,Vintage Cars,Tsawassen,Canada,Medium,3400.0
10293,49,100.0,2004-09-09,Vintage Cars,Torino,Italy,Medium,4900.0
10306,39,90.4,2004-10-14,Vintage Cars,Manchester,UK,Medium,3525.6000000000004
10315,36,100.0,2004-10-29,Vintage Cars,Nantes,France,Medium,3600.0
10326,50,86.01,2004-11-09,Vintage Cars,Lule,Sweden,Medium,4300.5
10337,29,100.0,2004-11-21,Vintage Cars,NYC,USA,Medium,2900.0
10350,30,100.0,2004-12-02,Vintage Cars,Madrid,Spain,Medium,3000.0
10372,41,86.89,2005-01-26,Vintage Cars,Minato-ku,Japan,Medium,3562.4900000000002
10383,28,58.58,2005-02-22,Vintage Cars,Madrid,Spain,Small,1640.24
10396,45,100.0,2005-03-23,Vintage Cars,San Rafael,USA,Medium,4500.0
10414,16,75.48,2005-05-06,Vintage Cars,Boston,USA,Small,1207.68
10103,36,100.0,2003-01-29,Trucks and Buses,Stavern,Norway,Medium,3600.0
10114,41,100.0,2003-04-01,Trucks and Buses,Paris,France,Medium,4100.0
10126,50,100.0,2003-05-28,Trucks and Buses,Madrid,Spain,Large,5000.0
10140,40,100.0,2003-07-24,Trucks and Buses,Burlingame,USA,Medium,4000.0
10150,49,100.0,2003-09-19,Trucks and Buses,Singapore,Singapore,Medium,4900.0
10164,45,100.0,2003-10-21,Trucks and Buses,Graz,Austria,Medium,4500.0
10175,47,100.0,2003-11-06,Trucks and Buses,London,UK,Medium,4700.0
10183,21,100.0,2003-11-13,Trucks and Buses,Philadelphia,USA,Small,2100.0
10194,32,100.0,2003-11-25,Trucks and Buses,Lyon,France,Medium,3200.0
10207,47,100.0,2003-12-09,Trucks and Buses,Boston,USA,Medium,4700.0
10217,38,100.0,2004-02-04,Trucks and Buses,Singapore,Singapore,Medium,3800.0
10229,41,100.0,2004-03-11,Trucks and Buses,San Rafael,USA,Medium,4100.0
10245,21,100.0,2004-05-04,Trucks and Buses,New Haven,USA,Small,2100.0
10259,41,100.0,2004-06-15,Trucks and Buses,Singapore,Singapore,Medium,4100.0
10270,38,100.0,2004-07-19,Trucks and Buses,Chatswood,Australia,Medium,3800.0
10281,25,99.29,2004-08-19,Trucks and Buses,Allentown,USA,Small,2482.25
10291,48,100.0,2004-09-08,Trucks and Buses,Boras,Sweden,Medium,4800.0
10305,22,99.29,2004-10-13,Trucks and Buses,Cambridge,USA,Small,2184.38
10313,28,100.0,2004-10-22,Trucks and Buses,Vancouver,Canada,Small,2800.0
10323,47,100.0,2004-11-05,Trucks and Buses,Frankfurt,Germany,Medium,4700.0
10334,49,100.0,2004-11-19,Trucks and Buses,Lule,Sweden,Medium,4900.0
10347,45,100.0,2004-11-29,Trucks and Buses,Melbourne,Australia,Medium,4500.0
10357,28,100.0,2004-12-10,Trucks and Buses,San Rafael,USA,Medium,2800.0
10370,29,57.53,2005-01-20,Trucks and Buses,North Sydney,Australia,Small,1668.3700000000001
10382,39,100.0,2005-02-17,Trucks and Buses,San Rafael,USA,Medium,3900.0
10411,46,100.0,2005-05-01,Trucks and Buses,Montreal,Canada,Medium,4600.0
10425,38,100.0,2005-05-31,Trucks and Buses,Nantes,France,Medium,3800.0
10103,41,47.29,2003-01-29,Vintage Cars,Stavern,Norway,Small,1938.8899999999999
10113,50,49.81,2003-03-26,Vintage Cars,San Rafael,USA,Small,2490.5
10126,43,53.83,2003-05-28,Vintage Cars,Madrid,Spain,Small,2314.69
10140,29,43.27,2003-07-24,Vintage Cars,Burlingame,USA,Small,1254.8300000000002
10150,30,42.76,2003-09-19,Vintage Cars,Singapore,Singapore,Small,1282.8
10164,25,53.83,2003-10-21,Vintage Cars,Graz,Austria,Small,1345.75
10174,49,44.78,2003-11-06,Vintage Cars,South Brisbane,Australia,Small,2194.2200000000003
10183,40,49.3,2003-11-13,Vintage Cars,Philadelphia,USA,Small,1972.0
10194,41,44.78,2003-11-25,Vintage Cars,Lyon,France,Small,1835.98
10206,21,53.33,2003-12-05,Vintage Cars,Vancouver,Canada,Small,1119.93
10215,46,45.28,2004-01-29,Vintage Cars,Burbank,USA,Small,2082.88
10229,39,40.25,2004-03-11,Vintage Cars,San Rafael,USA,Small,1569.75
